timestamps,TP9,AF7,AF8,TP10,Right AUX
1587068875.643,-91.309,441.895,233.887,-37.598,0.000
1587068875.647,-75.684,-127.930,107.422,-30.273,0.000
1587068875.651,29.297,141.113,260.254,-22.949,0.000
1587068875.655,42.969,695.312,361.816,-40.527,0.000
1587068875.659,-87.891,590.332,318.848,-55.664,0.000
1587068875.663,-117.676,-22.461,60.547,-51.270,0.000
1587068875.667,-13.184,-191.406,47.363,-30.762,0.000
1587068875.671,27.344,735.840,455.566,-12.207,0.000
1587068875.675,-51.270,666.992,272.949,-22.949,0.000
1587068875.678,-122.070,-199.219,-46.875,-47.363,0.000
1587068875.682,-73.730,163.574,189.453,-54.199,0.000
1587068875.686,36.621,941.406,442.383,-37.598,0.000
1587068875.690,24.902,844.238,359.375,-26.855,0.000
1587068875.694,-103.516,14.160,2.441,-55.176,0.000
1587068875.698,-106.445,-127.930,7.324,-62.500,0.000
1587068875.702,12.207,669.922,398.438,-29.297,0.000
1587068875.706,38.574,947.754,393.066,-34.180,0.000
1587068875.710,-61.523,-71.777,-125.488,-33.203,0.000
1587068875.714,-133.301,-372.070,-114.258,-40.527,0.000
1587068875.717,-54.199,698.730,439.941,-55.664,0.000
1587068875.721,30.762,968.262,440.918,-41.504,0.000
1587068875.725,-54.199,442.871,225.586,-44.922,0.000
1587068875.729,-133.301,107.910,169.922,-55.664,0.000
1587068875.733,-24.902,495.117,337.402,-68.848,0.000
1587068875.737,58.594,862.305,438.965,-37.598,0.000
1587068875.741,-21.973,424.316,289.062,-29.297,0.000
1587068875.745,-102.051,-17.090,132.324,-50.781,0.000
1587068875.749,-36.133,312.988,282.227,-38.574,0.000
1587068875.753,35.645,598.145,360.840,-41.992,0.000
1587068875.757,-11.719,542.480,328.613,-31.250,0.000
1587068875.760,-121.582,335.449,241.211,-24.414,0.000
1587068875.764,-93.750,191.895,219.238,-36.621,0.000
1587068875.768,53.711,270.996,237.305,-28.809,0.000
1587068875.772,54.199,243.652,222.656,-0.488,0.000
1587068875.776,-71.289,335.449,241.211,-20.508,0.000
1587068875.780,-111.816,235.840,198.730,-69.824,0.000
1587068875.784,31.738,326.660,306.641,-55.176,0.000
1587068875.788,78.125,496.094,309.570,-8.789,0.000
1587068875.792,-63.965,396.973,240.234,-11.230,0.000
1587068875.796,-148.926,260.742,191.406,-54.199,0.000
1587068875.800,-57.617,-21.484,112.793,-17.578,0.000
1587068875.803,63.965,351.562,279.785,-4.395,0.000
1587068875.807,-16.602,930.664,416.992,-54.688,0.000
1587068875.811,-136.230,333.496,158.203,-54.199,0.000
1587068875.815,-17.090,43.945,133.789,-49.805,0.000
1587068875.819,92.773,653.809,378.906,-41.016,0.000
1587068875.823,-13.672,896.484,396.973,-17.578,0.000
1587068875.827,-117.188,206.055,106.445,-31.250,0.000
1587068875.831,-63.965,-131.836,27.344,-63.965,0.000
1587068875.835,45.410,405.273,304.688,-50.781,0.000
1587068875.839,24.414,713.379,378.418,-22.461,0.000
1587068875.842,-72.754,186.523,91.797,5.371,0.000
1587068875.846,-86.426,-577.637,-250.000,-7.812,0.000
1587068875.850,-20.996,204.102,211.914,-56.152,0.000
1587068875.854,12.695,-882.812,541.504,-43.945,0.000
1587068875.858,-33.203,560.547,195.801,-10.742,0.000
1587068875.862,-100.098,-255.859,-157.715,-25.391,0.000
1587068875.866,-57.617,157.227,174.316,-44.434,0.000
1587068875.870,27.344,936.035,469.238,-38.574,0.000
1587068875.874,13.184,589.355,266.602,-26.855,0.000
1587068875.878,-91.309,2.930,83.496,-35.156,0.000
1587068875.882,-86.914,-61.035,95.703,-37.109,0.000
1587068875.885,23.438,477.051,364.746,-29.297,0.000
1587068875.889,19.531,369.629,202.637,-16.602,0.000
1587068875.893,-91.309,-155.273,-34.180,-53.223,0.000
1587068875.897,-100.098,239.258,238.770,-48.340,0.000
1587068875.901,22.949,676.270,357.910,0.977,0.000
1587068875.905,38.086,751.465,355.469,-27.344,0.000
1587068875.909,-66.406,504.883,291.504,-48.828,0.000
1587068875.913,-109.375,246.582,191.406,-14.648,0.000
1587068875.917,-4.883,348.145,275.391,-33.203,0.000
1587068875.921,79.590,669.434,384.277,-37.598,0.000
1587068875.925,-19.043,500.977,280.762,-20.996,0.000
1587068875.928,-124.023,-152.344,-74.707,-35.156,0.000
1587068875.932,-44.922,-220.703,-68.359,-47.363,0.000
1587068875.936,94.238,131.348,289.551,-39.062,0.000
1587068875.940,-21.973,527.344,353.516,-42.969,0.000
1587068875.944,-175.781,200.195,95.703,-51.270,0.000
1587068875.948,-113.281,-153.320,-6.836,-41.016,0.000
1587068875.952,25.391,498.047,311.523,-38.574,0.000
1587068875.956,23.926,682.617,345.703,-37.109,0.000
1587068875.960,-107.422,239.258,157.227,-35.156,0.000
1587068875.964,-71.777,-33.203,99.609,-29.785,0.000
1587068875.967,41.992,343.750,263.184,-54.688,0.000
1587068875.971,37.109,793.945,386.230,-32.227,0.000
1587068875.975,-42.969,268.555,152.832,-6.348,0.000
1587068875.979,-81.543,-546.875,-272.461,-14.648,0.000
1587068875.983,-10.254,-156.738,-51.270,-27.344,0.000
1587068875.987,22.949,904.297,444.824,-48.828,0.000
1587068875.991,-55.176,711.426,290.039,-20.020,0.000
1587068875.995,-90.332,-85.449,-37.598,-16.602,0.000
1587068875.999,-57.129,70.312,95.703,-61.523,0.000
1587068876.003,41.504,589.844,325.195,-36.133,0.000
1587068876.007,1.465,466.309,229.980,-26.855,0.000
1587068876.010,-105.957,44.434,87.891,-29.297,0.000
1587068876.014,-80.078,40.527,133.301,-48.340,0.000
1587068876.018,34.180,518.066,328.613,-65.430,0.000
1587068876.022,42.969,470.703,265.625,-21.973,0.000
1587068876.026,-92.285,-258.301,-137.695,-17.090,0.000
1587068876.030,-104.980,-182.617,-19.531,-44.434,0.000
1587068876.034,-5.859,585.938,378.418,-67.383,0.000
1587068876.038,34.668,651.367,286.621,-31.738,0.000
1587068876.042,-46.387,162.109,126.953,-19.531,0.000
1587068876.046,-99.609,-74.707,98.633,-50.293,0.000
1587068876.050,-34.180,83.008,219.727,-42.969,0.000
1587068876.053,57.617,421.387,294.434,-31.250,0.000
1587068876.057,-33.203,400.879,221.191,-26.367,0.000
1587068876.061,-127.930,-53.223,2.441,-40.039,0.000
1587068876.065,-44.434,56.152,106.934,-48.828,0.000
1587068876.069,40.527,332.520,295.410,-31.738,0.000
1587068876.073,13.184,306.641,231.445,-22.461,0.000
1587068876.077,-112.305,116.699,130.371,-44.922,0.000
1587068876.081,-114.258,-13.672,105.957,-55.176,0.000
1587068876.085,11.230,-87.402,88.867,-27.832,0.000
1587068876.089,46.875,-7.812,121.582,-10.742,0.000
1587068876.092,-51.758,351.562,236.816,-35.156,0.000
1587068876.096,-87.891,-43.457,29.297,-52.246,0.000
1587068876.100,25.879,-31.738,146.484,-25.391,0.000
1587068876.104,71.289,588.379,379.395,2.930,0.000
1587068876.108,-46.875,560.547,290.527,-5.371,0.000
1587068876.112,-115.234,-111.328,-56.152,-21.973,0.000
1587068876.116,-14.160,-233.398,-148.926,-27.344,0.000
1587068876.120,87.891,297.363,189.453,-23.438,0.000
1587068876.124,54.688,479.004,298.828,9.766,0.000
1587068876.128,-56.152,-57.129,-100.098,-38.574,0.000
1587068876.132,-72.266,-701.172,-443.359,-88.867,0.000
1587068876.135,-27.344,106.934,144.043,-55.176,0.000
1587068876.139,-11.719,760.742,394.531,-14.648,0.000
1587068876.143,-96.191,-21.484,-20.508,-35.645,0.000
1587068876.147,-95.215,-232.422,-32.715,-26.367,0.000
1587068876.151,53.223,413.574,354.492,-16.113,0.000
1587068876.155,36.621,669.922,398.926,-51.758,0.000
1587068876.159,-46.387,86.914,180.664,-30.273,0.000
1587068876.163,-88.867,-433.594,123.047,-31.738,0.000
1587068876.167,-54.688,73.730,383.301,-63.477,0.000
1587068876.171,-1.953,777.344,544.922,-43.457,0.000
1587068876.175,-64.453,291.504,416.992,-20.020,0.000
1587068876.178,-110.840,-364.258,310.059,-54.199,0.000
1587068876.182,-34.668,52.734,451.172,-72.266,0.000
1587068876.186,33.691,692.383,597.168,-62.012,0.000
1587068876.190,-20.020,148.926,386.230,-39.062,0.000
1587068876.194,-103.027,-340.820,290.039,-27.832,0.000
1587068876.198,-71.289,163.086,477.539,-60.547,0.000
1587068876.202,-9.277,589.844,574.219,-66.895,0.000
1587068876.206,-21.973,675.293,562.012,-26.855,0.000
1587068876.210,-98.145,168.457,418.945,-32.715,0.000
1587068876.214,-126.465,-77.148,392.578,-59.570,0.000
1587068876.217,-40.039,348.633,516.602,-45.410,0.000
1587068876.221,13.184,250.977,463.379,-33.691,0.000
1587068876.225,-62.500,227.051,435.547,-70.801,0.000
1587068876.229,-110.840,333.496,431.641,-76.172,0.000
1587068876.233,-51.270,312.012,412.598,-51.270,0.000
1587068876.237,12.695,544.434,475.586,-52.246,0.000
1587068876.241,-50.293,660.156,483.398,-39.062,0.000
1587068876.245,-122.070,348.145,372.070,-62.500,0.000
1587068876.249,-82.520,277.832,395.020,-91.797,0.000
1587068876.253,5.371,801.270,535.156,-71.289,0.000
1587068876.257,-22.461,852.051,489.258,-44.922,0.000
1587068876.260,-125.977,343.750,328.125,-65.918,0.000
1587068876.264,-111.328,-95.215,212.402,-70.801,0.000
1587068876.268,-9.766,326.660,405.273,-57.617,0.000
1587068876.272,-3.418,-937.012,580.078,-57.617,0.000
1587068876.276,-98.633,656.738,351.074,-62.988,0.000
1587068876.280,-104.004,266.113,291.016,-78.613,0.000
1587068876.284,1.465,708.984,503.906,-67.383,0.000
1587068876.288,36.621,-925.781,573.242,-38.574,0.000
1587068876.292,-78.613,620.117,348.633,-33.691,0.000
1587068876.296,-185.547,-67.383,206.055,-56.152,0.000
1587068876.300,-96.680,340.332,399.414,-78.125,0.000
1587068876.303,18.066,803.223,467.773,-78.613,0.000
1587068876.307,-28.809,515.625,351.562,-27.344,0.000
1587068876.311,-131.836,-241.699,38.574,-27.832,0.000
1587068876.315,-92.285,81.543,232.910,-89.844,0.000
1587068876.319,20.996,-990.234,600.586,-71.289,0.000
1587068876.323,-0.488,701.660,400.391,-24.902,0.000
1587068876.327,-135.742,19.531,202.148,-47.852,0.000
1587068876.331,-125.977,12.207,274.902,-69.824,0.000
1587068876.335,25.391,554.688,459.473,-48.828,0.000
1587068876.339,53.711,762.207,445.801,-18.066,0.000
1587068876.342,-56.152,312.988,280.273,-38.086,0.000
1587068876.346,-121.094,34.668,236.328,-68.359,0.000
1587068876.350,-21.973,265.137,354.004,-67.871,0.000
1587068876.354,42.969,207.031,291.504,-41.992,0.000
1587068876.358,-52.246,-51.758,209.473,-37.109,0.000
1587068876.362,-132.812,124.023,286.133,-86.914,0.000
1587068876.366,-68.359,299.805,323.242,-74.219,0.000
1587068876.370,46.875,371.582,395.020,-41.504,0.000
1587068876.374,4.883,328.125,350.098,-33.691,0.000
1587068876.378,-118.164,155.273,250.977,-39.551,0.000
1587068876.382,-63.965,53.711,264.648,-37.598,0.000
1587068876.385,48.828,149.414,349.121,-23.438,0.000
1587068876.389,27.344,372.559,415.039,-11.719,0.000
1587068876.393,-42.480,92.285,179.688,-22.949,0.000
1587068876.397,-61.523,-487.305,-17.090,-61.035,0.000
1587068876.401,-5.859,-59.082,269.043,-45.410,0.000
1587068876.405,34.668,545.898,418.457,-19.531,0.000
1587068876.409,-38.086,111.816,201.172,-20.996,0.000
1587068876.413,-77.148,-728.027,-327.637,-18.066,0.000
1587068876.417,-18.555,-347.168,-79.102,-41.016,0.000
1587068876.421,52.734,557.617,461.914,-30.762,0.000
1587068876.425,-14.648,190.918,251.465,1.465,0.000
1587068876.428,-104.004,-654.785,-153.320,-10.254,0.000
1587068876.432,-32.715,-382.324,11.230,-35.645,0.000
1587068876.436,96.191,466.309,411.621,-34.668,0.000
1587068876.440,72.754,400.879,348.145,-8.789,0.000
1587068876.444,-94.727,-527.344,-195.312,-14.160,0.000
1587068876.448,-107.422,-999.512,-456.055,-29.297,0.000
1587068876.452,46.387,21.484,225.586,-17.090,0.000
1587068876.456,77.148,663.086,437.012,-6.836,0.000
1587068876.460,-42.480,-350.586,-146.973,4.395,0.000
1587068876.464,-83.008,-675.293,-208.984,-18.555,0.000
1587068876.467,-20.508,187.012,327.637,-54.688,0.000
1587068876.471,37.109,309.570,285.156,-29.297,0.000
1587068876.475,-37.109,-30.762,126.465,-2.930,0.000
1587068876.479,-120.117,-179.688,123.535,-33.203,0.000
1587068876.483,-35.156,153.809,244.629,-51.270,0.000
1587068876.487,52.734,365.723,290.527,-22.461,0.000
1587068876.491,18.555,-106.934,81.055,-12.207,0.000
1587068876.495,-88.379,-409.180,-143.066,-20.508,0.000
1587068876.499,-44.922,35.645,135.742,-41.992,0.000
1587068876.503,29.785,318.359,272.461,-38.574,0.000
1587068876.507,-28.320,65.918,135.742,-15.137,0.000
1587068876.510,-121.582,-68.359,100.586,-29.297,0.000
1587068876.514,-85.938,-18.066,140.625,-33.691,0.000
1587068876.518,67.383,97.168,186.035,-14.160,0.000
1587068876.522,63.965,211.426,193.848,10.254,0.000
1587068876.526,-75.195,1.953,64.941,-31.250,0.000
1587068876.530,-75.684,-264.160,-95.703,-53.223,0.000
1587068876.534,51.758,-198.242,-16.113,-25.879,0.000
1587068876.538,68.848,-198.730,23.926,-13.184,0.000
1587068876.542,-48.828,60.547,149.414,-21.973,0.000
1587068876.546,-98.145,47.852,113.281,-32.715,0.000
1587068876.550,-1.465,-270.020,-59.570,-11.230,0.000
1587068876.553,69.824,83.008,93.750,-1.953,0.000
1587068876.557,5.371,589.355,325.195,-17.578,0.000
1587068876.561,-91.797,23.926,16.113,-37.109,0.000
1587068876.565,-45.410,-322.266,-193.359,-30.762,0.000
1587068876.569,63.477,359.375,201.660,-20.996,0.000
1587068876.573,37.109,743.652,400.391,-13.672,0.000
1587068876.577,-53.223,16.602,-25.391,-7.324,0.000
1587068876.581,-82.031,-308.105,-147.461,-40.527,0.000
1587068876.585,6.348,164.062,206.543,-36.621,0.000
1587068876.589,30.762,327.637,253.418,-14.160,0.000
1587068876.592,-62.500,-125.977,-60.059,-0.488,0.000
1587068876.596,-93.750,-422.852,-270.508,-33.691,0.000
1587068876.600,-1.465,186.035,143.066,-70.312,0.000
1587068876.604,73.242,723.145,420.898,-30.273,0.000
1587068876.608,-19.043,108.398,12.695,-7.812,0.000
1587068876.612,-88.379,-611.816,-412.109,-21.484,0.000
1587068876.616,-10.254,-27.344,43.945,-25.391,0.000
1587068876.620,59.082,736.328,462.891,-26.367,0.000
1587068876.624,0.000,149.414,50.293,-8.789,0.000
1587068876.628,-114.258,-685.059,-415.039,-9.766,0.000
1587068876.632,-79.590,-292.480,-157.715,-22.949,0.000
1587068876.635,58.105,412.109,284.668,-23.438,0.000
1587068876.639,47.852,196.777,147.949,-17.578,0.000
1587068876.643,-65.918,-515.137,-311.523,-1.953,0.000
1587068876.647,-85.938,-153.320,-23.926,-31.738,0.000
1587068876.651,33.691,463.867,349.121,-17.578,0.000
1587068876.655,49.316,506.348,319.824,-0.977,0.000
1587068876.659,-75.684,145.020,180.176,-18.066,0.000
1587068876.663,-117.188,-91.797,120.605,-29.785,0.000
1587068876.667,5.859,72.754,220.215,-36.133,0.000
1587068876.671,82.520,329.590,315.918,-1.953,0.000
1587068876.675,-3.418,176.758,215.332,3.906,0.000
1587068876.678,-87.891,-444.824,-243.164,-19.043,0.000
1587068876.682,-19.043,-534.668,-209.961,-0.488,0.000
1587068876.686,85.938,-14.160,241.699,1.465,0.000
1587068876.690,2.930,350.586,303.711,-14.160,0.000
1587068876.694,-97.168,38.086,141.113,6.836,0.000
1587068876.698,-44.922,-344.238,35.645,0.000,0.000
1587068876.702,61.523,-57.129,155.273,-20.508,0.000
1587068876.706,44.434,347.168,318.359,13.184,0.000
1587068876.710,-52.246,-143.066,52.734,27.344,0.000
1587068876.714,-56.641,-452.637,-104.980,-19.043,0.000
1587068876.717,42.480,116.699,213.867,-22.461,0.000
1587068876.721,68.848,569.824,414.062,-7.812,0.000
1587068876.725,-36.621,-31.738,117.188,-3.906,0.000
1587068876.729,-102.539,-587.402,-166.016,-6.348,0.000
1587068876.733,9.277,-40.527,177.734,-11.719,0.000
1587068876.737,100.586,474.609,387.207,-0.977,0.000
1587068876.741,-0.977,249.512,251.465,-13.672,0.000
1587068876.745,-92.773,-643.555,-215.332,-16.113,0.000
1587068876.749,-7.324,-549.805,-123.047,8.789,0.000
1587068876.753,52.734,565.430,458.496,-10.254,0.000
1587068876.757,-29.297,523.926,333.496,4.883,0.000
1587068876.760,-98.145,-355.957,-98.633,5.859,0.000
1587068876.764,-79.102,-420.898,-53.711,-33.691,0.000
1587068876.768,15.137,320.801,369.141,-29.785,0.000
1587068876.772,33.203,300.781,281.250,-47.363,0.000
1587068876.776,-55.176,-516.113,-152.832,-23.438,0.000
1587068876.780,-73.730,-450.684,-34.668,-25.391,0.000
1587068876.784,2.441,374.512,395.996,-58.594,0.000
1587068876.788,31.250,469.727,315.918,-29.297,0.000
1587068876.792,-31.738,55.176,190.430,-30.273,0.000
1587068876.796,-116.211,-208.984,105.469,-29.785,0.000
1587068876.800,0.488,-181.152,119.141,8.301,0.000
1587068876.803,83.496,163.574,257.324,-4.883,0.000
1587068876.807,-42.480,196.777,225.586,-27.344,0.000
1587068876.811,-97.656,-129.883,116.211,-37.109,0.000
1587068876.815,-34.668,-163.086,116.211,-23.438,0.000
1587068876.819,80.566,-4.395,231.445,5.859,0.000
1587068876.823,40.039,3.418,209.961,-44.922,0.000
1587068876.827,-100.586,-205.078,78.125,-74.707,0.000
1587068876.831,-99.609,-194.824,107.910,-42.480,0.000
1587068876.835,15.137,104.980,305.664,-48.828,0.000
1587068876.839,38.086,386.230,352.539,-42.480,0.000
1587068876.842,-78.613,153.320,165.039,-28.320,0.000
1587068876.846,-96.191,-273.438,26.367,-34.668,0.000
1587068876.850,18.066,-141.113,156.738,-17.578,0.000
1587068876.854,91.797,392.578,330.566,-10.254,0.000
1587068876.858,-7.324,372.070,266.113,-6.836,0.000
1587068876.862,-136.230,-227.539,-13.184,-35.645,0.000
1587068876.866,-26.855,-541.504,-212.891,-22.949,0.000
1587068876.870,59.082,122.559,177.734,1.465,0.000
1587068876.874,-19.531,508.789,349.121,-32.715,0.000
1587068876.878,-105.469,-282.227,-173.828,-32.715,0.000
1587068876.882,-44.434,-729.004,-392.090,-13.184,0.000
1587068876.885,49.316,96.680,168.457,-19.043,0.000
1587068876.889,17.578,573.242,371.582,-8.301,0.000
1587068876.893,-54.199,-87.402,-63.965,-1.953,0.000
1587068876.897,-55.664,-238.770,-97.168,-39.551,0.000
1587068876.901,-3.906,473.145,350.586,-44.434,0.000
1587068876.905,9.277,707.031,387.207,-21.973,0.000
1587068876.909,-79.590,35.156,7.324,-19.043,0.000
1587068876.913,-99.609,-503.418,-311.523,-17.090,0.000
1587068876.917,-7.324,51.270,107.910,-27.832,0.000
1587068876.921,43.457,777.344,480.957,-23.438,0.000
1587068876.925,-22.949,45.410,-28.320,2.441,0.000
1587068876.928,-112.793,-622.070,-354.004,-18.066,0.000
1587068876.932,-45.410,121.582,188.477,-38.086,0.000
1587068876.936,68.359,519.531,339.355,-26.367,0.000
1587068876.940,19.043,311.035,233.398,-16.113,0.000
1587068876.944,-110.840,-19.531,113.770,-16.602,0.000
1587068876.948,-59.570,27.344,146.973,-31.738,0.000
1587068876.952,61.035,333.984,277.344,-42.480,0.000
1587068876.956,7.812,301.758,281.738,-34.180,0.000
1587068876.960,-100.586,-171.387,-36.621,-28.809,0.000
1587068876.964,-98.145,-347.656,-232.910,-29.297,0.000
1587068876.967,20.996,155.273,170.898,-26.367,0.000
1587068876.971,25.879,160.156,255.371,-21.484,0.000
1587068876.975,-90.332,48.828,144.531,-17.578,0.000
1587068876.979,-112.305,0.000,98.633,-46.387,0.000
1587068876.983,-15.137,-84.473,80.566,-37.598,0.000
1587068876.987,38.086,90.820,159.180,-23.926,0.000
1587068876.991,-42.480,287.598,244.629,-36.133,0.000
1587068876.995,-110.352,-176.270,-118.652,-38.574,0.000
1587068876.999,-49.805,-453.125,-298.340,-42.480,0.000
1587068877.003,22.949,198.242,152.344,-44.434,0.000
1587068877.007,-4.883,422.363,301.758,-34.180,0.000
1587068877.010,-82.031,-156.738,-70.312,-19.043,0.000
1587068877.014,-83.496,-597.656,-406.250,-27.344,0.000
1587068877.018,19.043,-199.707,-46.387,-27.832,0.000
1587068877.022,37.598,626.953,398.438,-31.250,0.000
1587068877.026,-78.613,232.910,107.910,-26.855,0.000
1587068877.030,-69.824,-407.715,-227.051,-12.207,0.000
1587068877.034,12.695,30.762,134.277,-39.551,0.000
1587068877.038,38.574,555.664,382.812,-16.113,0.000
1587068877.042,-57.617,40.527,74.707,-2.930,0.000
1587068877.046,-135.254,-396.973,-146.973,-51.270,0.000
1587068877.050,-26.367,-4.883,111.328,-43.945,0.000
1587068877.053,47.363,345.215,308.594,-18.066,0.000
1587068877.057,-7.324,-37.598,32.715,-2.441,0.000
1587068877.061,-106.934,-733.398,-372.070,-20.508,0.000
1587068877.065,-52.246,-285.645,-26.855,-52.734,0.000
1587068877.069,43.945,524.902,361.328,-45.898,0.000
1587068877.073,11.230,382.324,197.754,-20.020,0.000
1587068877.077,-55.176,-199.707,-33.691,-27.832,0.000
1587068877.081,-57.617,-393.066,-160.645,-26.367,0.000
1587068877.085,-22.949,165.527,185.059,-14.648,0.000
1587068877.089,0.488,338.379,277.832,1.465,0.000
